id,outlet_id,name,name_en,name_bn,description,description_en,description_bn,price,cost_price,short_code,is_favorite,category,category_en,category_bn,is_available,image_url,video_url,tags_json,version,updated_at,deleted_at
0a23a418-9ba8-4596-93ed-515099b0c76b,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Special Mutton Biryani,Special Mutton Biryani,স্পেশাল খাশির বিরিয়ানী,"Fragrant basmati rice layered with tender mutton pieces, slow-cooked with aromatic spices. A royal biryani experience.","Fragrant basmati rice layered with tender mutton pieces, slow-cooked with aromatic spices. A royal biryani experience.",সুগন্ধি বাসমতি চালে নরম খাশির মাংসের টুকরো স্তর দিয়ে সুগন্ধি মসলায় ধীরে রান্না করা। একটি রাজকীয় বিরিয়ানি অভিজ্ঞতা।,260.00,,192,f,Biryani,Biryani,বিরিয়ানি,t,https://quickbytes.buzz/uploads/menu_placeholders/biryani-1.png,,"[""icon:biryani""]",1,2026-07-28 13:13:20.7465+00,2026-07-28 13:13:20.746483+00
91c351b7-f7c6-48a2-bbaf-3c77cafefc2e,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Roti,Roti,রুটি,"Whole wheat flatbread, soft and healthy, a staple in Bangladeshi cuisine.","Whole wheat flatbread, soft and healthy, a staple in Bangladeshi cuisine.","গমের আটার তৈরি নরম ও স্বাস্থ্যকর রুটি, বাংলাদেশী খাবারের একটি প্রধান উপাদান।",10.00,,124,f,Bread,Bread,রুটি,t,https://quickbytes.buzz/uploads/menu_placeholders/beverages.png,,"[""icon:general""]",1,2026-07-28 13:13:21.236809+00,2026-07-28 13:13:21.236794+00
33c9eb0b-4168-41d7-baa6-35cf36bb5169,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Roast,Chicken Roast,মুরগির রোস্ট,"Whole chicken roasted to perfection with aromatic spices, juicy and flavorful.","Whole chicken roasted to perfection with aromatic spices, juicy and flavorful.","পুরো মুরগি সুগন্ধি মশলায় নিখুঁতভাবে রোস্ট করা, রসালো ও সুস্বাদু।",150.00,,148,f,Chicken,Chicken,মুরগির মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-4.png,,"[""icon:chicken""]",1,2026-07-28 13:13:21.803746+00,2026-07-28 13:13:21.803728+00
dc994dd1-f4cc-47cd-8226-59a0feaf2fea,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Sonali Chicken Bhuna,Sonali Chicken Bhuna,সোনালী মুরগীর ভুনা,"Premium Sonali chicken cooked in a rich, spicy bhuna style, tender and full of flavor.","Premium Sonali chicken cooked in a rich, spicy bhuna style, tender and full of flavor.","সোনালী মুরগীর ভুনা, মশলাদার ও কোমল, বিশেষ স্বাদে রান্না করা।",120.00,,175,f,Chicken,Chicken,মুরগি,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-2.png,,"[""icon:chicken""]",1,2026-07-28 13:13:22.345868+00,2026-07-28 13:13:22.345854+00
7087c453-92cf-4252-a397-2de9f9a6988e,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Luchi with Chicken,Luchi with Chicken,লুচি+মুরগি ভুনা+সালাদ,"Crispy luchi paired with aromatic chicken bhuna and fresh salad, a classic evening delight.","Crispy luchi paired with aromatic chicken bhuna and fresh salad, a classic evening delight.","খাস্তা লুচির সাথে সুগন্ধি মুরগি ভুনা ও তাজা সালাদ, একটি ক্লাসিক সন্ধ্যার আয়োজন।",90.00,,139,f,Combo,Combo,কম্বো,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken_fry.png,,"[""icon:chicken"", ""inc:Salad""]",1,2026-07-28 13:13:22.965749+00,2026-07-28 13:13:22.965736+00
c6a554f5-082f-4c86-962b-fd120fc37c03,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Tomato Mash,Tomato Mash,টমেটো ভর্তা,"Mashed tomatoes with mustard oil and spices, a tangy and refreshing side.","Mashed tomatoes with mustard oil and spices, a tangy and refreshing side.","টমেটো সরিষার তেল ও মশলা দিয়ে মাখানো, একটি টক ও সতেজ সাইড।",25.00,,156,f,Appetizer,Appetizer,ক্ষুধাবর্ধক,t,https://quickbytes.buzz/uploads/menu_placeholders/appetizer.png,,"[""icon:appetizer""]",1,2026-07-28 13:13:18.616147+00,2026-07-28 13:13:18.616133+00
287bdfba-ba02-40a7-b38e-8306a0f7f60c,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Beef Chui Gong,Beef Chui Gong,গরুর চুই গোঙ,"A traditional beef preparation with unique spices, offering a distinct and savory taste.","A traditional beef preparation with unique spices, offering a distinct and savory taste.","একটি ঐতিহ্যবাহী গরুর মাংসের পদ যা বিশেষ মশলায় তৈরি, একটি স্বতন্ত্র ও সুস্বাদু স্বাদ প্রদান করে।",160.00,,142,f,Beef,Beef,গরুর মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-2.png,,"[""icon:beef""]",1,2026-07-28 13:13:19.2161+00,2026-07-28 13:13:19.216086+00
3b3b3159-5d21-47c8-a3d4-d3752d968ee9,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Beef Liver Bhuna,Beef Liver Bhuna,গরুর কলিজা ভুনা,"Beef liver stir-fried with aromatic spices, dry and flavorful.","Beef liver stir-fried with aromatic spices, dry and flavorful.","গরুর কলিজা সুগন্ধি মশলায় ভুনা, শুকনা ও স্বাদে ভরপুর।",140.00,,130,f,Beef,Beef,গরুর মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-1.png,,"[""icon:beef""]",1,2026-07-28 13:13:19.966824+00,2026-07-28 13:13:19.966806+00
11f41a46-92c3-455a-9cbe-59b16a61d254,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Dudh Cha,Dudh Cha,দুধ চা,"Creamy milk tea brewed to perfection, a comforting beverage to accompany any meal.","Creamy milk tea brewed to perfection, a comforting beverage to accompany any meal.","ক্রিমি দুধ চা, নিখুঁতভাবে তৈরি, যেকোনো খাবারের সাথে একটি আরামদায়ক পানীয়।",30.00,,140,f,Beverages,Beverages,পানীয়,t,https://quickbytes.buzz/uploads/menu_placeholders/tea_and_coffee.png,,"[""icon:tea_coffee""]",1,2026-07-28 13:13:20.486359+00,2026-07-28 13:13:20.486344+00
1b755035-57d5-480f-ba82-b62932815566,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Luchi,Luchi,লুচি,"Deep-fried puffed bread made from refined flour, light and crispy.","Deep-fried puffed bread made from refined flour, light and crispy.",ময়দা দিয়ে তৈরি হালকা ও খাস্তা ভাজা লুচি।,10.00,,123,f,Bread,Bread,রুটি,t,https://quickbytes.buzz/uploads/menu_placeholders/beverages.png,,"[""icon:general""]",1,2026-07-28 13:13:20.906912+00,2026-07-28 13:13:20.906895+00
face0f5c-a95f-4bb7-93ed-755449fba538,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Bhuna,Chicken Bhuna,মুরগীর মাংসের ভুনা,"Classic chicken bhuna, dry and richly spiced, cooked with caramelized onions and aromatic spices.","Classic chicken bhuna, dry and richly spiced, cooked with caramelized onions and aromatic spices.","মুরগীর মাংসের ভুনা, শুকনা ও মশলাদার, পেঁয়াজ ও সুগন্ধি মশলা দিয়ে রান্না করা।",80.00,,174,f,Chicken,Chicken,মুরগি,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-1.png,,"[""icon:chicken""]",1,2026-07-28 13:13:21.46681+00,2026-07-28 13:13:21.466793+00
426a367b-094e-4294-8d0c-6603a0b6d4e4,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Duck Meat,Duck Meat,হাঁসের মাংস,"Tender duck meat cooked with traditional spices, offering a rich and distinctive flavor.","Tender duck meat cooked with traditional spices, offering a rich and distinctive flavor.","নরম হাঁসের মাংস ঐতিহ্যবাহী মশলায় রান্না করা, একটি সমৃদ্ধ ও স্বতন্ত্র স্বাদ প্রদান করে।",180.00,,145,f,Chicken,Chicken,মুরগির মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/fried-chicken.png,,"[""icon:chicken""]",1,2026-07-28 13:13:21.9964+00,2026-07-28 13:13:21.996384+00
545bf6a6-5673-4e41-8e41-5ee09708cb07,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Luchi with Beef and Roshogolla,Luchi with Beef and Roshogolla,লুচি+গরুর মাংস+রসগোল্লা+সালাদ,"Golden luchi served with succulent beef curry, sweet roshogolla, and crisp salad for a delightful contrast.","Golden luchi served with succulent beef curry, sweet roshogolla, and crisp salad for a delightful contrast.","সোনালি লুচির সাথে রসালো গরুর মাংসের তরকারি, মিষ্টি রসগোল্লা ও খাস্তা সালাদ পরিবেশন করা হয়।",170.00,,138,f,Combo,Combo,কম্বো,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-3.png,,"[""icon:beef"", ""inc:Roshogolla"", ""inc:Salad""]",1,2026-07-28 13:13:22.576339+00,2026-07-28 13:13:22.576325+00
f40944d6-51e8-42dc-838e-3aa01d3afb87,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Luchi with Meat,Luchi with Meat,লুচি+মাংস,"Crispy fried bread served with tender meat curry, paired with lentil soup and fresh salad for a satisfying meal.","Crispy fried bread served with tender meat curry, paired with lentil soup and fresh salad for a satisfying meal.","খাস্তা লুচির সাথে কোমল মাংসের তরকারি, সাথে ডাল ও তাজা সালাদ পরিবেশন করা হয়।",80.00,,136,f,Combo,Combo,কম্বো,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-1.png,,"[""icon:beef"", ""inc:Dal"", ""inc:Salad""]",1,2026-07-28 13:13:23.096085+00,2026-07-28 13:13:23.096071+00
1756aae0-d8af-43bb-b570-1490bf77a1a5,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Lentil Mash,Lentil Mash,ডাল ভর্তা,"Mashed lentils with mustard oil and spices, a comforting and nutritious side.","Mashed lentils with mustard oil and spices, a comforting and nutritious side.","ডাল সরিষার তেল ও মশলা দিয়ে মাখানো, একটি আরামদায়ক ও পুষ্টিকর সাইড।",30.00,,162,f,Dal,Dal,ডাল,t,https://quickbytes.buzz/uploads/menu_placeholders/dal-2.png,,"[""icon:dal""]",1,2026-07-28 13:13:23.485933+00,2026-07-28 13:13:23.485919+00
45d2da17-d076-4e57-8725-0f32d4b2f56c,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Fried Egg,Fried Egg,ডিম ভাজি,"Crispy fried egg, golden yolk, perfect side for any meal.","Crispy fried egg, golden yolk, perfect side for any meal.","খাস্তা ভাজা ডিম, সোনালী কুসুম, যেকোনো খাবারের সাথে পরিবেশন উপযোগী।",25.00,,126,f,Egg,Egg,ডিম,t,https://quickbytes.buzz/uploads/menu_placeholders/beverages.png,,"[""icon:general""]",1,2026-07-28 13:13:23.786491+00,2026-07-28 13:13:23.786477+00
70e0038c-e995-41e1-9a63-fe415b403161,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Dal with Rohu Fish Head (Muri Ghonto),Dal with Rohu Fish Head (Muri Ghonto),রুই মাছের মাথা দিয়ে মুড়িঘন্ট,"A traditional Bengali delicacy: lentil curry cooked with rohu fish head, rich in flavor and tradition.","A traditional Bengali delicacy: lentil curry cooked with rohu fish head, rich in flavor and tradition.","একটি ঐতিহ্যবাহী বাংলা পদ: রুই মাছের মাথা দিয়ে রান্না করা ডাল, স্বাদ ও ঐতিহ্যে সমৃদ্ধ।",50.00,,197,f,Dal,Dal,ডাল,t,https://quickbytes.buzz/uploads/menu_placeholders/dal-1.png,,"[""icon:dal""]",1,2026-07-28 13:13:23.376346+00,2026-07-28 13:13:23.376331+00
89ba41bd-43a3-46d5-adf5-a1396ebd6c3d,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mutton Head with Moong Dal,Mutton Head with Moong Dal,খাসির মাথা দিয়ে মুগ ডাল,Rich and hearty moong dal slow-cooked with tender mutton head pieces.,Rich and hearty moong dal slow-cooked with tender mutton head pieces.,খাসির মাথার টুকরো সহ ধীরে রান্না করা ঘন ও পুষ্টিকর মুগ ডাল।,50.00,,128,f,Dal,Dal,ডাল,t,https://quickbytes.buzz/uploads/menu_placeholders/dal-1.png,,"[""icon:dal""]",1,2026-07-28 13:13:23.676233+00,2026-07-28 13:13:23.676219+00
2efc1e98-b139-4612-9ecd-e0cf38bb099b,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Katla Fish Curry,Katla Fish Curry,কাতল মাছের ঝোল,"Fresh Katla fish simmered in a flavorful, spicy gravy, a beloved Bengali dish.","Fresh Katla fish simmered in a flavorful, spicy gravy, a beloved Bengali dish.","তাজা কাতল মাছ সুস্বাদু মশলাদার গ্রেভিতে রান্না করা, একটি প্রিয় বাঙালি পদ।",130.00,,150,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-2.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.076336+00,2026-07-28 13:13:24.076316+00
81f4d143-9d18-46bb-8afc-5c595fdb1074,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Shrimp Masala,Shrimp Masala,চিংড়ি মাসালা,"Juicy shrimp cooked in a rich, spicy masala gravy, bursting with flavor.","Juicy shrimp cooked in a rich, spicy masala gravy, bursting with flavor.","চিংড়ি মাছ মশলাদার ঝোলে রান্না করা, স্বাদে ভরপুর।",180.00,,177,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-4.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.536237+00,2026-07-28 13:13:24.536222+00
3da2d31a-958c-43a3-b62c-fb307b8250fa,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Mutton Paya,Mutton Paya,খাসির পায়া,"Slow-cooked mutton trotters in a rich, gelatinous broth, full of flavor.","Slow-cooked mutton trotters in a rich, gelatinous broth, full of flavor.","খাসির পায়া ধীরে রান্না করে ঘন ও জেলির মতো ঝোল, স্বাদে ভরপুর।",150.00,,132,f,Mutton,Mutton,খাসির মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/mutton-3.png,,"[""icon:mutton""]",1,2026-07-28 13:13:24.887072+00,2026-07-28 13:13:24.887057+00
ce4b049d-ba9b-46ea-9b6a-b17522d4fd06,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Polao,Chicken Polao,মোরগ পোলাও,Fragrant polao rice served with tender chicken pieces. A classic Bangladeshi dish that delights the senses.,Fragrant polao rice served with tender chicken pieces. A classic Bangladeshi dish that delights the senses.,সুগন্ধি পোলাও ভাতের সাথে কোমল মুরগির টুকরা পরিবেশন করা হয়। একটি ক্লাসিক বাংলাদেশী খাবার যা ইন্দ্রিয়কে আনন্দ দেয়।,180.00,,181,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/biryani-3.png,,"[""icon:biryani""]",1,2026-07-28 13:13:25.37673+00,2026-07-28 13:13:25.376715+00
58b54972-278d-4d5a-983e-942d6fb1bef8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Khichuri,Khichuri,খিচুড়ী,"A comforting one-pot dish of rice and lentils, mildly spiced and aromatic.","A comforting one-pot dish of rice and lentils, mildly spiced and aromatic.","চাল ও ডালের আরামদায়ক এক-পাত্রের পদ, মৃদু মশলাদার ও সুগন্ধি।",40.00,,125,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/dal-2.png,,"[""icon:dal""]",1,2026-07-28 13:13:25.716861+00,2026-07-28 13:13:25.716844+00
0fe706ca-dc14-4ab5-9a99-8839743b4e46,384b833e-d0f6-4e46-b61d-2c938b36eb0d,"Khichuri with 3 pieces beef, eggplant fry, 3 types of bharta, pickle, salad","Khichuri with 3 pieces beef, eggplant fry, 3 types of bharta, pickle, salad",খিচুড়ি + ৩ পিস গরুর মাংস + বেগুন ভাজা + ৩ রকমের ভর্তা + আঁচার + সালাদ,"A lavish khichuri platter featuring three pieces of beef, crispy eggplant fry, three varieties of mashed vegetables (bharta), pickle, and salad. A feast for the senses.","A lavish khichuri platter featuring three pieces of beef, crispy eggplant fry, three varieties of mashed vegetables (bharta), pickle, and salad. A feast for the senses.","একটি বিলাসবহুল খিচুড়ি প্লেটার যাতে তিন টুকরো গরুর মাংস, ক্রিস্পি বেগুন ভাজা, তিন রকমের ভর্তা, আঁচার এবং সালাদ রয়েছে। ইন্দ্রিয়ের জন্য একটি ভোজ।",200.00,,190,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/beef-3.png,,"[""icon:beef""]",1,2026-07-28 13:13:26.026405+00,2026-07-28 13:13:26.026387+00
7097eb76-1e41-4e89-bf36-c5f2241ce026,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Morog Polao,Morog Polao,মোরগ পোলাও,"A fragrant rice dish cooked with tender chicken and aromatic spices, served with salad. A classic Bengali delicacy.","A fragrant rice dish cooked with tender chicken and aromatic spices, served with salad. A classic Bengali delicacy.","সুগন্ধি চাল ও মুরগির মাংস দিয়ে রান্না করা একটি সুস্বাদু পোলাও, সালাদ সহ পরিবেশন করা হয়। একটি ঐতিহ্যবাহী বাংলা পদ।",140.00,,183,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/biryani-1.png,,"[""icon:biryani""]",1,2026-07-28 13:13:26.419083+00,2026-07-28 13:13:26.419066+00
8c887154-9ad0-461e-9d39-e7895af5639f,384b833e-d0f6-4e46-b61d-2c938b36eb0d,White Rice,White Rice,সাদা ভাত,"Steamed plain white rice, soft and fluffy. A staple side dish.","Steamed plain white rice, soft and fluffy. A staple side dish.","সিদ্ধ সাদা ভাত, নরম ও ফুলকো। একটি প্রধান সাইড ডিশ।",30.00,,187,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/beverages.png,,"[""icon:general""]",1,2026-07-28 13:13:26.775545+00,2026-07-28 13:13:26.775531+00
fd0a36e9-2d48-4bb1-84c5-0487d62b8319,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Chicken Soup,Chicken Soup,মুরগির স্যুপ,"Warm and soothing chicken soup, perfect starter or light meal.","Warm and soothing chicken soup, perfect starter or light meal.","গরম ও আরামদায়ক মুরগির স্যুপ, শুরুতে বা হালকা খাবার হিসেবে আদর্শ।",140.00,,131,f,Soup,Soup,স্যুপ,t,https://quickbytes.buzz/uploads/menu_placeholders/soup.png,,"[""icon:soup""]",1,2026-07-28 13:13:27.256554+00,2026-07-28 13:13:27.256522+00
b2906b13-fbea-4656-850b-813298189cfa,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Hilsa Fish,Hilsa Fish,ইলিশ মাছ,"Premium Hilsa fish, known for its delicate flavor, cooked to perfection.","Premium Hilsa fish, known for its delicate flavor, cooked to perfection.","উন্নত মানের ইলিশ মাছ, এর সূক্ষ্ম স্বাদের জন্য পরিচিত, নিখুঁতভাবে রান্না করা।",300.00,,153,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-1.png,,"[""icon:fish""]",1,2026-07-28 13:13:23.937708+00,2026-07-28 13:13:23.93769+00
032d5b47-9a5e-4bf2-9992-d15a836107cd,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Rui Fish Curry,Rui Fish Curry,রুই মাছের ঝোল,"Fresh Rui fish cooked in a light, tangy gravy with traditional spices, a Bengali staple.","Fresh Rui fish cooked in a light, tangy gravy with traditional spices, a Bengali staple.","তাজা রুই মাছ হালকা টক গ্রেভিতে ঐতিহ্যবাহী মশলায় রান্না করা, একটি বাঙালি প্রধান পদ।",100.00,,149,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-1.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.417628+00,2026-07-28 13:13:24.417613+00
e79e403c-8db3-4ae8-ac06-efe6b4f1e72b,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Small Fish Curry,Small Fish Curry,ছোট মাছ,"A medley of small fish cooked in a spicy, tangy gravy, bursting with coastal flavors.","A medley of small fish cooked in a spicy, tangy gravy, bursting with coastal flavors.","ছোট মাছের মিশ্রণ মশলাদার টক গ্রেভিতে রান্না করা, উপকূলীয় স্বাদে ভরপুর।",100.00,,151,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-3.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.8162+00,2026-07-28 13:13:24.816186+00
15627e3a-33e9-48c7-8250-86f0dbbbf198,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Tender Mutton Kasha,Tender Mutton Kasha,কচি খাসির কষা মাংস,"Young mutton slow-cooked in a thick, spicy gravy with aromatic spices, delivering a rich and tender experience.","Young mutton slow-cooked in a thick, spicy gravy with aromatic spices, delivering a rich and tender experience.","কচি খাসির মাংস ঘন মশলাদার ঝোলে ধীরে রান্না করা, সুগন্ধি ও কোমল।",180.00,,173,f,Mutton,Mutton,খাসির মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/mutton-4.png,,"[""icon:mutton""]",1,2026-07-28 13:13:25.155841+00,2026-07-28 13:13:25.155827+00
b838568a-5de1-44e8-ba00-68e41c491c6f,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Grand Khichuri Package-2,Grand Khichuri Package-2,গ্র্যান্ড খিচুড়ী প্যাকেজ-২,"A luxurious khichuri package with three pieces of tender mutton, fried eggplant, three kinds of mashed vegetables, pickles, and salad. A royal treat.","A luxurious khichuri package with three pieces of tender mutton, fried eggplant, three kinds of mashed vegetables, pickles, and salad. A royal treat.","বিলাসবহুল খিচুড়ি প্যাকেজ: তিন পিস কোমল খাশির মাংস, বেগুন ভাজা, তিন রকমের ভর্তা, আঁচার ও সালাদ। রাজকীয় আয়োজন।",230.00,,202,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/mutton-4.png,,"[""icon:mutton"", ""inc:Khichuri"", ""inc:Mutton (3 pieces)"", ""inc:Fried Eggplant"", ""inc:3 Kinds of Mashed Vegetables"", ""inc:Pickles"", ""inc:Salad""]",1,2026-07-28 13:13:25.606654+00,2026-07-28 13:13:25.606638+00
ecbea51b-56be-417b-b1de-dbca6c3550a8,384b833e-d0f6-4e46-b61d-2c938b36eb0d,"Khichuri with 2 pieces chicken, egg fry, pickle, salad","Khichuri with 2 pieces chicken, egg fry, pickle, salad",খিচুড়ি + ২ পিস মুরগির মাংস + ডিম ভাঁজি + আঁচার + সালাদ,"Delicious khichuri paired with two tender chicken pieces, a fried egg, pickle, and salad. A comforting and flavorful meal.","Delicious khichuri paired with two tender chicken pieces, a fried egg, pickle, and salad. A comforting and flavorful meal.","সুস্বাদু খিচুড়ির সাথে দুই টুকরো নরম মুরগির মাংস, ভাঁজা ডিম, আঁচার এবং সালাদ। একটি আরামদায়ক ও স্বাদযুক্ত খাবার।",100.00,,189,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-2.png,,"[""icon:chicken""]",1,2026-07-28 13:13:25.90735+00,2026-07-28 13:13:25.907333+00
1aa4cab2-2276-4885-8763-bc4c18569606,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Khichuri with Chicken,Khichuri with Chicken,খিচুড়ি+ মুরগির মাংস,"A delightful khichuri served with two pieces of succulent chicken, fried egg, pickles, and fresh salad. A lighter yet satisfying option.","A delightful khichuri served with two pieces of succulent chicken, fried egg, pickles, and fresh salad. A lighter yet satisfying option.","সুস্বাদু খিচুড়ির সাথে দুই পিস রসালো মুরগির মাংস, ডিম ভাজি, আঁচার ও তাজা সালাদ। হালকা অথচ তৃপ্তিদায়ক একটি বিকল্প।",100.00,,200,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/chicken-2.png,,"[""icon:chicken"", ""inc:Khichuri"", ""inc:Chicken (2 pieces)"", ""inc:Fried Egg"", ""inc:Pickles"", ""inc:Salad""]",1,2026-07-28 13:13:26.257348+00,2026-07-28 13:13:26.257195+00
5a3e1b7c-061f-4dae-9657-040a7b0204f5,384b833e-d0f6-4e46-b61d-2c938b36eb0d,White Polao,White Polao,সাদা পোলাও,"Plain white rice cooked in ghee and spices, light and fluffy. Perfect accompaniment to any curry.","Plain white rice cooked in ghee and spices, light and fluffy. Perfect accompaniment to any curry.","ঘি ও মশলা দিয়ে রান্না করা সাদা পোলাও, হালকা ও নরম। যেকোনো তরকারির সাথে উপযুক্ত।",60.00,,184,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/biryani-2.png,,"[""icon:biryani""]",1,2026-07-28 13:13:26.686021+00,2026-07-28 13:13:26.685967+00
6947a3d3-2234-4f6c-bbdf-4e7ce30a1748,384b833e-d0f6-4e46-b61d-2c938b36eb0d,White Rice with Shrimp Masala and Salad,White Rice with Shrimp Masala and Salad,সাদা পোলাও + চিংড়ি মাসালা + সালাদ,Steamed white rice served with spicy shrimp masala and fresh salad. A delightful seafood combination.,Steamed white rice served with spicy shrimp masala and fresh salad. A delightful seafood combination.,ভাপে সিদ্ধ সাদা পোলাওয়ের সাথে মসলাদার চিংড়ি মাসালা এবং তাজা সালাদ। একটি চমৎকার সামুদ্রিক খাবারের সমন্বয়।,160.00,,193,f,Rice,Rice,ভাত,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-3.png,,"[""icon:fish""]",1,2026-07-28 13:13:26.956805+00,2026-07-28 13:13:26.956789+00
765b4449-6292-4424-94cd-b897c205a335,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Prawn Masala,Prawn Masala,চিংড়ি মাসালা,"Succulent prawns cooked in a rich, spicy masala gravy, a seafood delight.","Succulent prawns cooked in a rich, spicy masala gravy, a seafood delight.","রসালো চিংড়ি সমৃদ্ধ মশলাদার মাসালা গ্রেভিতে রান্না করা, একটি সামুদ্রিক আনন্দ।",180.00,,152,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-4.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.216045+00,2026-07-28 13:13:24.216031+00
1925ba48-62b6-42b4-947e-09f4b35465e0,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Small Fish,Small Fish,ছোট মাছ,"Assorted small fish cooked in a traditional Bengali style, crispy and flavorful.","Assorted small fish cooked in a traditional Bengali style, crispy and flavorful.","ছোট মাছ ভাজি বা ঝোল, ঐতিহ্যবাহী বাঙালি রন্ধনশৈলীতে।",100.00,,176,f,Fish,Fish,মাছ,t,https://quickbytes.buzz/uploads/menu_placeholders/fish-3.png,,"[""icon:fish""]",1,2026-07-28 13:13:24.666743+00,2026-07-28 13:13:24.666728+00
abbcca61-aa0e-48fe-8301-b9f9f8f2d8cd,384b833e-d0f6-4e46-b61d-2c938b36eb0d,Tender Mutton Kash,Tender Mutton Kash,কচি খাসির কষা মাংস,"Young mutton slow-cooked with aromatic spices in a thick, rich gravy, bursting with flavor.","Young mutton slow-cooked with aromatic spices in a thick, rich gravy, bursting with flavor.","কচি খাসির মাংস সুগন্ধি মশলায় ধীরে রান্না করা ঘন গ্রেভিতে, স্বাদে ভরপুর।",180.00,,144,f,Mutton,Mutton,খাসির মাংস,t,https://quickbytes.buzz/uploads/menu_placeholders/mutton-4.png,,"[""icon:mutton""]",1,2026-07-28 13:13:25.065858+00,2026-07-28 13:13:25.065843+00
